Zscore	area	pvalue1sides	pvalue2sides
1.118	0.868216503	0.131783497	0.263566993
1.119	0.86842993	0.13157007	0.263140139
1.120	0.868643119	0.131356881	0.262713762
1.121	0.868856069	0.131143931	0.262287862
1.122	0.86906878	0.13093122	0.26186244
1.123	0.869281253	0.130718747	0.261437494
1.124	0.869493487	0.130506513	0.261013026
1.125	0.869705483	0.130294517	0.260589034
1.126	0.86991724	0.13008276	0.260165519
1.127	0.87012876	0.12987124	0.259742481
1.128	0.87034004	0.12965996	0.259319919
1.129	0.870551083	0.129448917	0.258897834
1.130	0.870761888	0.129238112	0.258476224
1.131	0.870972454	0.129027546	0.258055091
1.132	0.871182783	0.128817217	0.257634434
1.133	0.871392873	0.128607127	0.257214253
1.134	0.871602726	0.128397274	0.256794548
1.135	0.871812341	0.128187659	0.256375318
1.136	0.872021718	0.127978282	0.255956564
1.137	0.872230857	0.127769143	0.255538286
1.138	0.872439759	0.127560241	0.255120482
1.139	0.872648423	0.127351577	0.254703154
1.140	0.872856849	0.127143151	0.254286301
1.141	0.873065039	0.126934961	0.253869923
1.142	0.87327299	0.12672701	0.25345402
1.143	0.873480704	0.126519296	0.253038591
1.144	0.873688182	0.126311818	0.252623637
1.145	0.873895421	0.126104579	0.252209157
1.146	0.874102424	0.125897576	0.251795152
1.147	0.87430919	0.12569081	0.251381621
1.148	0.874515718	0.125484282	0.250968564
1.149	0.87472201	0.12527799	0.250555981
1.150	0.874928064	0.125071936	0.250143871
1.151	0.875133882	0.124866118	0.249732236
1.152	0.875339463	0.124660537	0.249321073
1.153	0.875544808	0.124455192	0.248910385
1.154	0.875749916	0.124250084	0.248500169
1.155	0.875954787	0.124045213	0.248090426
1.156	0.876159422	0.123840578	0.247681157
1.157	0.87636382	0.12363618	0.24727236
1.158	0.876567982	0.123432018	0.246864036
1.159	0.876771907	0.123228093	0.246456185
1.160	0.876975597	0.123024403	0.246048806
1.161	0.87717905	0.12282095	0.245641899
1.162	0.877382268	0.122617732	0.245235465
1.163	0.877585249	0.122414751	0.244829502
1.164	0.877787994	0.122212006	0.244424012
1.165	0.877990504	0.122009496	0.244018993
1.166	0.878192777	0.121807223	0.243614445
1.167	0.878394815	0.121605185	0.24321037
1.168	0.878596618	0.121403382	0.242806765
1.169	0.878798184	0.121201816	0.242403631
1.170	0.878999516	0.121000484	0.242000969
1.171	0.879200611	0.120799389	0.241598777
1.172	0.879401472	0.120598528	0.241197056
1.173	0.879602097	0.120397903	0.240795806
1.174	0.879802487	0.120197513	0.240395026
1.175	0.880002642	0.119997358	0.239994716
1.176	0.880202562	0.119797438	0.239594876
1.177	0.880402247	0.119597753	0.239195506
1.178	0.880601697	0.119398303	0.238796606
1.179	0.880800912	0.119199088	0.238398176
1.180	0.880999893	0.119000107	0.238000215
1.181	0.881198638	0.118801362	0.237602723
1.182	0.88139715	0.11860285	0.237205701
1.183	0.881595426	0.118404574	0.236809147
1.184	0.881793469	0.118206531	0.236413063
1.185	0.881991277	0.118008723	0.236017447
1.186	0.88218885	0.11781115	0.2356223
1.187	0.88238619	0.11761381	0.235227621
1.188	0.882583295	0.117416705	0.23483341
1.189	0.882780167	0.117219833	0.234439667
1.190	0.882976804	0.117023196	0.234046392
1.191	0.883173208	0.116826792	0.233653585
1.192	0.883369377	0.116630623	0.233261245
1.193	0.883565313	0.116434687	0.232869373
1.194	0.883761016	0.116238984	0.232477968
1.195	0.883956485	0.116043515	0.23208703
1.196	0.88415172	0.11584828	0.231696559
1.197	0.884346723	0.115653277	0.231306555
1.198	0.884541492	0.115458508	0.230917017
1.199	0.884736027	0.115263973	0.230527946
1.200	0.88493033	0.11506967	0.23013934
1.201	0.885124399	0.114875601	0.229751201
1.202	0.885318236	0.114681764	0.229363528
1.203	0.88551184	0.11448816	0.228976321
1.204	0.885705211	0.114294789	0.228589579
1.205	0.885898349	0.114101651	0.228203302
1.206	0.886091255	0.113908745	0.22781749
1.207	0.886283928	0.113716072	0.227432144
1.208	0.886476369	0.113523631	0.227047262
1.209	0.886668577	0.113331423	0.226662845
1.210	0.886860554	0.113139446	0.226278893
1.211	0.887052298	0.112947702	0.225895405
1.212	0.88724381	0.11275619	0.225512381
1.213	0.88743509	0.11256491	0.225129821
1.214	0.887626138	0.112373862	0.224747724
1.215	0.887816954	0.112183046	0.224366091
1.216	0.888007539	0.111992461	0.223984922
1.217	0.888197892	0.111802108	0.223604216
1.218	0.888388014	0.111611986	0.223223973
1.219	0.888577904	0.111422096	0.222844192
1.220	0.888767563	0.111232437	0.222464875
1.221	0.88895699	0.11104301	0.22208602
1.222	0.889146187	0.110853813	0.221707627
1.223	0.889335152	0.110664848	0.221329696
1.224	0.889523886	0.110476114	0.220952228
1.225	0.88971239	0.11028761	0.220575221
1.226	0.889900662	0.110099338	0.220198675
1.227	0.890088705	0.109911295	0.219822591
1.228	0.890276516	0.109723484	0.219446968
1.229	0.890464097	0.109535903	0.219071806
1.230	0.890651448	0.109348552	0.218697105
1.231	0.890838568	0.109161432	0.218322864
1.232	0.891025458	0.108974542	0.217949084
1.233	0.891212118	0.108787882	0.217575764
1.234	0.891398548	0.108601452	0.217202904
1.235	0.891584748	0.108415252	0.216830504
1.236	0.891770718	0.108229282	0.216458564
1.237	0.891956459	0.108043541	0.216087083
1.238	0.89214197	0.10785803	0.215716061
1.239	0.892327251	0.107672749	0.215345498
1.240	0.892512303	0.107487697	0.214975394
1.241	0.892697126	0.107302874	0.214605749
1.242	0.892881719	0.107118281	0.214236562
1.243	0.893066083	0.106933917	0.213867833
1.244	0.893250219	0.106749781	0.213499563
1.245	0.893434125	0.106565875	0.21313175
1.246	0.893617802	0.106382198	0.212764395
1.247	0.893801251	0.106198749	0.212397498
1.248	0.893984471	0.106015529	0.212031057
1.249	0.894167463	0.105832537	0.211665074
1.250	0.894350226	0.105649774	0.211299547
1.251	0.894532761	0.105467239	0.210934477
1.252	0.894715068	0.105284932	0.210569864
1.253	0.894897147	0.105102853	0.210205707
1.254	0.895078997	0.104921003	0.209842005
1.255	0.89526062	0.10473938	0.20947876
1.256	0.895442015	0.104557985	0.20911597
1.257	0.895623182	0.104376818	0.208753636
1.258	0.895804122	0.104195878	0.208391756
1.259	0.895984834	0.104015166	0.208030332
1.260	0.896165319	0.103834681	0.207669362
1.261	0.896345576	0.103654424	0.207308847
1.262	0.896525607	0.103474393	0.206948786
1.263	0.89670541	0.10329459	0.20658918
1.264	0.896884987	0.103115013	0.206230027
1.265	0.897064336	0.102935664	0.205871328
1.266	0.897243459	0.102756541	0.205513082
1.267	0.897422355	0.102577645	0.20515529
1.268	0.897601025	0.102398975	0.204797951
1.269	0.897779468	0.102220532	0.204441064
1.270	0.897957685	0.102042315	0.20408463
1.271	0.898135676	0.101864324	0.203728649
1.272	0.89831344	0.10168656	0.203373119
1.273	0.898490979	0.101509021	0.203018042
1.274	0.898668292	0.101331708	0.202663416
1.275	0.898845379	0.101154621	0.202309242
1.276	0.89902224	0.10097776	0.201955519
1.277	0.899198876	0.100801124	0.201602247
1.278	0.899375287	0.100624713	0.201249426
1.279	0.899551472	0.100448528	0.200897056
1.280	0.899727432	0.100272568	0.200545136
1.281	0.899903167	0.100096833	0.200193666
1.282	0.900078677	0.099921323	0.199842646
1.283	0.900253962	0.099746038	0.199492076
1.284	0.900429022	0.099570978	0.199141955
1.285	0.900603858	0.099396142	0.198792284
1.286	0.900778469	0.099221531	0.198443062
1.287	0.900952856	0.099047144	0.198094288
1.288	0.901127018	0.098872982	0.197745963
1.289	0.901300957	0.098699043	0.197398087
1.290	0.901474671	0.098525329	0.197050658
1.291	0.901648161	0.098351839	0.196703678
1.292	0.901821428	0.098178572	0.196357145
1.293	0.90199447	0.09800553	0.196011059
1.294	0.90216729	0.09783271	0.195665421
1.295	0.902339885	0.097660115	0.195320229
1.296	0.902512258	0.097487742	0.194975485
1.297	0.902684407	0.097315593	0.194631187
1.298	0.902856333	0.097143667	0.194287335
1.299	0.903028035	0.096971965	0.193943929
1.300	0.903199515	0.096800485	0.193600969
1.301	0.903370773	0.096629227	0.193258455
1.302	0.903541807	0.096458193	0.192916386
1.303	0.903712619	0.096287381	0.192574762
1.304	0.903883209	0.096116791	0.192233582
1.305	0.904053576	0.095946424	0.191892848
1.306	0.904223721	0.095776279	0.191552558
1.307	0.904393644	0.095606356	0.191212711
1.308	0.904563345	0.095436655	0.190873309
1.309	0.904732825	0.095267175	0.190534351
1.310	0.904902082	0.095097918	0.190195836
1.311	0.905071118	0.094928882	0.189857764
1.312	0.905239933	0.094760067	0.189520135
1.313	0.905408526	0.094591474	0.189182948
1.314	0.905576898	0.094423102	0.188846204
1.315	0.905745049	0.094254951	0.188509902
1.316	0.905912979	0.094087021	0.188174043
1.317	0.906080688	0.093919312	0.187838625
1.318	0.906248176	0.093751824	0.187503648
1.319	0.906415444	0.093584556	0.187169112
1.320	0.906582491	0.093417509	0.186835018
1.321	0.906749318	0.093250682	0.186501364
1.322	0.906915925	0.093084075	0.186168151
1.323	0.907082311	0.092917689	0.185835378
1.324	0.907248478	0.092751522	0.185503045
1.325	0.907414424	0.092585576	0.185171151
1.326	0.907580151	0.092419849	0.184839697
1.327	0.907745659	0.092254341	0.184508683
1.328	0.907910947	0.092089053	0.184178107
1.329	0.908076015	0.091923985	0.18384797
1.330	0.908240864	0.091759136	0.183518271
1.331	0.908405495	0.091594505	0.183189011
1.332	0.908569906	0.091430094	0.182860189
1.333	0.908734098	0.091265902	0.182531804
1.334	0.908898072	0.091101928	0.182203857
1.335	0.909061827	0.090938173	0.181876346
1.336	0.909225363	0.090774637	0.181549273
1.337	0.909388682	0.090611318	0.181222637
1.338	0.909551782	0.090448218	0.180896437
1.339	0.909714664	0.090285336	0.180570673
1.340	0.909877328	0.090122672	0.180245345
1.341	0.910039774	0.089960226	0.179920453
1.342	0.910202002	0.089797998	0.179595996
1.343	0.910364013	0.089635987	0.179271974
1.344	0.910525807	0.089474193	0.178948387
1.345	0.910687383	0.089312617	0.178625235
1.346	0.910848742	0.089151258	0.178302517
1.347	0.911009884	0.088990116	0.177980233
1.348	0.911170809	0.088829191	0.177658383
1.349	0.911331517	0.088668483	0.177336966
1.350	0.911492009	0.088507991	0.177015983
1.351	0.911652284	0.088347716	0.176695433
1.352	0.911812342	0.088187658	0.176375315
1.353	0.911972185	0.088027815	0.17605563
1.354	0.912131811	0.087868189	0.175736378
1.355	0.912291221	0.087708779	0.175417557
1.356	0.912450416	0.087549584	0.175099168
1.357	0.912609395	0.087390605	0.174781211
1.358	0.912768158	0.087231842	0.174463684
1.359	0.912926706	0.087073294	0.174146589
1.360	0.913085038	0.086914962	0.173829924
1.361	0.913243155	0.086756845	0.173513689
1.362	0.913401057	0.086598943	0.173197885
1.363	0.913558745	0.086441255	0.172882511
1.364	0.913716217	0.086283783	0.172567566
1.365	0.913873475	0.086126525	0.17225305
1.366	0.914030518	0.085969482	0.171938963
1.367	0.914187347	0.085812653	0.171625306
1.368	0.914343962	0.085656038	0.171312076
1.369	0.914500363	0.085499637	0.170999275
1.370	0.914656549	0.085343451	0.170686902
1.371	0.914812522	0.085187478	0.170374956
1.372	0.914968281	0.085031719	0.170063438
1.373	0.915123827	0.084876173	0.169752347
1.374	0.915279159	0.084720841	0.169441682
1.375	0.915434278	0.084565722	0.169131445
1.376	0.915589183	0.084410817	0.168821633
1.377	0.915743876	0.084256124	0.168512248
1.378	0.915898356	0.084101644	0.168203288
1.379	0.916052623	0.083947377	0.167894754
1.380	0.916206678	0.083793322	0.167586645
1.381	0.91636052	0.08363948	0.167278961
1.382	0.916514149	0.083485851	0.166971701
1.383	0.916667567	0.083332433	0.166664866
1.384	0.916820773	0.083179227	0.166358455
1.385	0.916973766	0.083026234	0.166052467
1.386	0.917126548	0.082873452	0.165746903
1.387	0.917279119	0.082720881	0.165441763
1.388	0.917431477	0.082568523	0.165137045
1.389	0.917583625	0.082416375	0.16483275
1.390	0.917735561	0.082264439	0.164528877
1.391	0.917887287	0.082112713	0.164225427
1.392	0.918038801	0.081961199	0.163922398
1.393	0.918190105	0.081809895	0.163619791
1.394	0.918341198	0.081658802	0.163317605
1.395	0.91849208	0.08150792	0.16301584
1.396	0.918642752	0.081357248	0.162714495
1.397	0.918793214	0.081206786	0.162413571
1.398	0.918943466	0.081056534	0.162113067
1.399	0.919093508	0.080906492	0.161812983
1.400	0.919243341	0.080756659	0.161513318
1.401	0.919392963	0.080607037	0.161214073
1.402	0.919542377	0.080457623	0.160915247
1.403	0.919691581	0.080308419	0.160616839
1.404	0.919840575	0.080159425	0.16031885
1.405	0.919989361	0.080010639	0.160021278
1.406	0.920137938	0.079862062	0.159724125
1.407	0.920286306	0.079713694	0.159427389
1.408	0.920434465	0.079565535	0.15913107
1.409	0.920582416	0.079417584	0.158835168
1.410	0.920730159	0.079269841	0.158539683
1.411	0.920877693	0.079122307	0.158244614
1.412	0.921025019	0.078974981	0.157949961
1.413	0.921172138	0.078827862	0.157655724
1.414	0.921319049	0.078680951	0.157361902
1.415	0.921465752	0.078534248	0.157068496
1.416	0.921612248	0.078387752	0.156775504
1.417	0.921758536	0.078241464	0.156482927
1.418	0.921904618	0.078095382	0.156190765
1.419	0.922050492	0.077949508	0.155899016
1.420	0.922196159	0.077803841	0.155607681
1.421	0.92234162	0.07765838	0.155316759
1.422	0.922486875	0.077513125	0.155026251
1.423	0.922631922	0.077368078	0.154736155
1.424	0.922776764	0.077223236	0.154446472
1.425	0.922921399	0.077078601	0.154157201
1.426	0.923065829	0.076934171	0.153868342
1.427	0.923210053	0.076789947	0.153579895
1.428	0.923354071	0.076645929	0.153291859
1.429	0.923497883	0.076502117	0.153004233
1.430	0.92364149	0.07635851	0.152717019
1.431	0.923784892	0.076215108	0.152430215
1.432	0.923928089	0.076071911	0.152143821
1.433	0.924071081	0.075928919	0.151857837
1.434	0.924213869	0.075786131	0.151572263
1.435	0.924356451	0.075643549	0.151287098
1.436	0.924498829	0.075501171	0.151002341
1.437	0.924641003	0.075358997	0.150717994
1.438	0.924782973	0.075217027	0.150434054
1.439	0.924924739	0.075075261	0.150150523
1.440	0.9250663	0.0749337	0.149867399
1.441	0.925207659	0.074792341	0.149584683
1.442	0.925348813	0.074651187	0.149302374
1.443	0.925489764	0.074510236	0.149020471
1.444	0.925630512	0.074369488	0.148738975
1.445	0.925771057	0.074228943	0.148457886
1.446	0.925911399	0.074088601	0.148177202
1.447	0.926051538	0.073948462	0.147896924
1.448	0.926191475	0.073808525	0.147617051
1.449	0.926331209	0.073668791	0.147337583
1.450	0.92647074	0.07352926	0.147058519
1.451	0.92661007	0.07338993	0.14677986
1.452	0.926749197	0.073250803	0.146501605
1.453	0.926888123	0.073111877	0.146223754
1.454	0.927026847	0.072973153	0.145946306
1.455	0.927165369	0.072834631	0.145669261
1.456	0.92730369	0.07269631	0.14539262
1.457	0.92744181	0.07255819	0.14511638
1.458	0.927579728	0.072420272	0.144840543
1.459	0.927717446	0.072282554	0.144565108
1.460	0.927854963	0.072145037	0.144290074
1.461	0.927992279	0.072007721	0.144015441
1.462	0.928129395	0.071870605	0.14374121
1.463	0.928266311	0.071733689	0.143467379
1.464	0.928403026	0.071596974	0.143193948
1.465	0.928539541	0.071460459	0.142920918
1.466	0.928675857	0.071324143	0.142648287
1.467	0.928811972	0.071188028	0.142376055
1.468	0.928947889	0.071052111	0.142104223
1.469	0.929083605	0.070916395	0.141832789
1.470	0.929219123	0.070780877	0.141561754
1.471	0.929354442	0.070645558	0.141291117
1.472	0.929489561	0.070510439	0.141020878
1.473	0.929624482	0.070375518	0.140751036
1.474	0.929759204	0.070240796	0.140481591
1.475	0.929893728	0.070106272	0.140212543
1.476	0.930028054	0.069971946	0.139943892
1.477	0.930162181	0.069837819	0.139675637
1.478	0.930296111	0.069703889	0.139407778
1.479	0.930429843	0.069570157	0.139140315
1.480	0.930563377	0.069436623	0.138873247
1.481	0.930696713	0.069303287	0.138606573
1.482	0.930829853	0.069170147	0.138340295
1.483	0.930962795	0.069037205	0.138074411
1.484	0.93109554	0.06890446	0.137808921
1.485	0.931228088	0.068771912	0.137543824
1.486	0.93136044	0.06863956	0.137279121
1.487	0.931492595	0.068507405	0.137014811
1.488	0.931624553	0.068375447	0.136750894
1.489	0.931756316	0.068243684	0.136487369
1.490	0.931887882	0.068112118	0.136224236
1.491	0.932019253	0.067980747	0.135961495
1.492	0.932150427	0.067849573	0.135699145
1.493	0.932281407	0.067718593	0.135437187
1.494	0.93241219	0.06758781	0.135175619
1.495	0.932542779	0.067457221	0.134914442
1.496	0.932673172	0.067326828	0.134653655
1.497	0.932803371	0.067196629	0.134393258
1.498	0.932933375	0.067066625	0.13413325
1.499	0.933063184	0.066936816	0.133873632
1.500	0.933192799	0.066807201	0.133614403
1.501	0.933322219	0.066677781	0.133355562
1.502	0.933451446	0.066548554	0.133097109
1.503	0.933580478	0.066419522	0.132839044
1.504	0.933709317	0.066290683	0.132581367
1.505	0.933837962	0.066162038	0.132324077
1.506	0.933966413	0.066033587	0.132067174
1.507	0.934094671	0.065905329	0.131810657
1.508	0.934222736	0.065777264	0.131554527
1.509	0.934350609	0.065649391	0.131298783
1.510	0.934478288	0.065521712	0.131043424
1.511	0.934605775	0.065394225	0.130788451
1.512	0.934733069	0.065266931	0.130533863
1.513	0.934860171	0.065139829	0.130279659
1.514	0.93498708	0.06501292	0.130025839
1.515	0.935113798	0.064886202	0.129772404
1.516	0.935240324	0.064759676	0.129519352
1.517	0.935366658	0.064633342	0.129266684
1.518	0.935492801	0.064507199	0.129014399
1.519	0.935618752	0.064381248	0.128762496
1.520	0.935744512	0.064255488	0.128510976
1.521	0.935870081	0.064129919	0.128259837
1.522	0.93599546	0.06400454	0.128009081
1.523	0.936120647	0.063879353	0.127758705
1.524	0.936245644	0.063754356	0.127508711
1.525	0.936370451	0.063629549	0.127259098
1.526	0.936495068	0.063504932	0.127009864
1.527	0.936619494	0.063380506	0.126761011
1.528	0.936743731	0.063256269	0.126512538
1.529	0.936867778	0.063132222	0.126264444
1.530	0.936991636	0.063008364	0.126016729
1.531	0.937115304	0.062884696	0.125769393
1.532	0.937238783	0.062761217	0.125522435
1.533	0.937362073	0.062637927	0.125275855
1.534	0.937485174	0.062514826	0.125029653
1.535	0.937608086	0.062391914	0.124783828
1.536	0.93773081	0.06226919	0.12453838
1.537	0.937853345	0.062146655	0.124293309
1.538	0.937975693	0.062024307	0.124048615
1.539	0.938097852	0.061902148	0.123804296
1.540	0.938219823	0.061780177	0.123560353
1.541	0.938341607	0.061658393	0.123316786
1.542	0.938463203	0.061536797	0.123073594
1.543	0.938584612	0.061415388	0.122830776
1.544	0.938705834	0.061294166	0.122588333
1.545	0.938826868	0.061173132	0.122346263
1.546	0.938947716	0.061052284	0.122104568
1.547	0.939068377	0.060931623	0.121863246
1.548	0.939188852	0.060811148	0.121622297
1.549	0.93930914	0.06069086	0.12138172
1.550	0.939429242	0.060570758	0.121141516
1.551	0.939549158	0.060450842	0.120901684
1.552	0.939668888	0.060331112	0.120662224
1.553	0.939788433	0.060211567	0.120423135
1.554	0.939907792	0.060092208	0.120184417
1.555	0.940026965	0.059973035	0.119946069
1.556	0.940145954	0.059854046	0.119708092
1.557	0.940264757	0.059735243	0.119470485
1.558	0.940383376	0.059616624	0.119233248
1.559	0.94050181	0.05949819	0.11899638
1.560	0.940620059	0.059379941	0.118759881
1.561	0.940738125	0.059261875	0.118523751
1.562	0.940856006	0.059143994	0.118287989
1.563	0.940973703	0.059026297	0.118052595
1.564	0.941091216	0.058908784	0.117817568
1.565	0.941208545	0.058791455	0.117582909
1.566	0.941325691	0.058674309	0.117348617
1.567	0.941442654	0.058557346	0.117114692
1.568	0.941559434	0.058440566	0.116881132
1.569	0.94167603	0.05832397	0.116647939
1.570	0.941792444	0.058207556	0.116415111
1.571	0.941908676	0.058091324	0.116182649
1.572	0.942024724	0.057975276	0.115950551
1.573	0.942140591	0.057859409	0.115718818
1.574	0.942256275	0.057743725	0.115487449
1.575	0.942371778	0.057628222	0.115256445
1.576	0.942487098	0.057512902	0.115025803
1.577	0.942602237	0.057397763	0.114795525
1.578	0.942717195	0.057282805	0.11456561
1.579	0.942831971	0.057168029	0.114336057
1.580	0.942946567	0.057053433	0.114106866
1.581	0.943060981	0.056939019	0.113878038
1.582	0.943175215	0.056824785	0.11364957
1.583	0.943289268	0.056710732	0.113421464
1.584	0.94340314	0.05659686	0.113193719
1.585	0.943516833	0.056483167	0.112966334
1.586	0.943630345	0.056369655	0.11273931
1.587	0.943743678	0.056256322	0.112512645
1.588	0.94385683	0.05614317	0.112286339
1.589	0.943969804	0.056030196	0.112060393
1.590	0.944082597	0.055917403	0.111834805
1.591	0.944195212	0.055804788	0.111609576
1.592	0.944307648	0.055692352	0.111384705
1.593	0.944419904	0.055580096	0.111160191
1.594	0.944531983	0.055468017	0.110936035
1.595	0.944643882	0.055356118	0.110712236
1.596	0.944755603	0.055244397	0.110488793
1.597	0.944867146	0.055132854	0.110265707
1.598	0.944978511	0.055021489	0.110042977
1.599	0.945089699	0.054910301	0.109820603
1.600	0.945200708	0.054799292	0.109598583
1.601	0.94531154	0.05468846	0.109376919
1.602	0.945422195	0.054577805	0.109155609
1.603	0.945532673	0.054467327	0.108934654
1.604	0.945642974	0.054357026	0.108714053
1.605	0.945753098	0.054246902	0.108493805
1.606	0.945863045	0.054136955	0.10827391
1.607	0.945972816	0.054027184	0.108054368
1.608	0.946082411	0.053917589	0.107835179
1.609	0.946191829	0.053808171	0.107616342
1.610	0.946301072	0.053698928	0.107397856
1.611	0.946410139	0.053589861	0.107179722
1.612	0.94651903	0.05348097	0.10696194
1.613	0.946627746	0.053372254	0.106744508
1.614	0.946736287	0.053263713	0.106527426
1.615	0.946844653	0.053155347	0.106310695
1.616	0.946952843	0.053047157	0.106094313
1.617	0.94706086	0.05293914	0.105878281
1.618	0.947168701	0.052831299	0.105662598
1.619	0.947276368	0.052723632	0.105447263
1.620	0.947383862	0.052616138	0.105232277
1.621	0.947491181	0.052508819	0.105017639
1.622	0.947598326	0.052401674	0.104803348
1.623	0.947705298	0.052294702	0.104589405
1.624	0.947812096	0.052187904	0.104375809
1.625	0.947918721	0.052081279	0.104162559
1.626	0.948025172	0.051974828	0.103949655
1.627	0.948131451	0.051868549	0.103737098
1.628	0.948237557	0.051762443	0.103524886
1.629	0.948343491	0.051656509	0.103313019
1.630	0.948449252	0.051550748	0.103101497
1.631	0.94855484	0.05144516	0.10289032
1.632	0.948660257	0.051339743	0.102679486
1.633	0.948765502	0.051234498	0.102468997
1.634	0.948870575	0.051129425	0.102258851
1.635	0.948975476	0.051024524	0.102049048
1.636	0.949080206	0.050919794	0.101839587
1.637	0.949184765	0.050815235	0.10163047
1.638	0.949289153	0.050710847	0.101421694
1.639	0.94939337	0.05060663	0.10121326
1.640	0.949497417	0.050502583	0.101005167
1.641	0.949601292	0.050398708	0.100797415
1.642	0.949704998	0.050295002	0.100590004
1.643	0.949808533	0.050191467	0.100382933
1.644	0.949911899	0.050088101	0.100176202
1.645	0.950015094	0.049984906	0.099969811
1.646	0.95011812	0.04988188	0.099763759
1.647	0.950220977	0.049779023	0.099558046
1.648	0.950323664	0.049676336	0.099352671
1.649	0.950426183	0.049573817	0.099147635
1.650	0.950528532	0.049471468	0.098942936
1.651	0.950630713	0.049369287	0.098738575
1.652	0.950732725	0.049267275	0.098534551
1.653	0.950834568	0.049165432	0.098330864
1.654	0.950936244	0.049063756	0.098127513
1.655	0.951037751	0.048962249	0.097924498
1.656	0.951139091	0.048860909	0.097721819
1.657	0.951240262	0.048759738	0.097519475
1.658	0.951341267	0.048658733	0.097317466
1.659	0.951442104	0.048557896	0.097115792
1.660	0.951542774	0.048457226	0.096914453
1.661	0.951643277	0.048356723	0.096713447
1.662	0.951743613	0.048256387	0.096512774
1.663	0.951843782	0.048156218	0.096312435
1.664	0.951943785	0.048056215	0.096112429
1.665	0.952043622	0.047956378	0.095912756
1.666	0.952143293	0.047856707	0.095713414
1.667	0.952242798	0.047757202	0.095514405
1.668	0.952342137	0.047657863	0.095315727
1.669	0.95244131	0.04755869	0.09511738
1.670	0.952540318	0.047459682	0.094919364
1.671	0.952639161	0.047360839	0.094721678
1.672	0.952737839	0.047262161	0.094524322
1.673	0.952836352	0.047163648	0.094327296
1.674	0.9529347	0.0470653	0.094130599
1.675	0.953032884	0.046967116	0.093934232
1.676	0.953130904	0.046869096	0.093738193
1.677	0.953228759	0.046771241	0.093542482
1.678	0.95332645	0.04667355	0.093347099
1.679	0.953423978	0.046576022	0.093152044
1.680	0.953521342	0.046478658	0.092957316
1.681	0.953618543	0.046381457	0.092762915
1.682	0.95371558	0.04628442	0.09256884
1.683	0.953812454	0.046187546	0.092375091
1.684	0.953909166	0.046090834	0.092181669
1.685	0.954005714	0.045994286	0.091988572
1.686	0.9541021	0.0458979	0.091795799
1.687	0.954198324	0.045801676	0.091603352
1.688	0.954294386	0.045705614	0.091411229
1.689	0.954390285	0.045609715	0.09121943
1.690	0.954486023	0.045513977	0.091027955
1.691	0.954581599	0.045418401	0.090836803
1.692	0.954677013	0.045322987	0.090645974
1.693	0.954772266	0.045227734	0.090455467
1.694	0.954867358	0.045132642	0.090265283
1.695	0.95496229	0.04503771	0.090075421
1.696	0.95505706	0.04494294	0.08988588
1.697	0.95515167	0.04484833	0.089696661
1.698	0.955246119	0.044753881	0.089507762
1.699	0.955340408	0.044659592	0.089319184
1.700	0.955434537	0.044565463	0.089130926
1.701	0.955528506	0.044471494	0.088942987
1.702	0.955622316	0.044377684	0.088755368
1.703	0.955715966	0.044284034	0.088568068
1.704	0.955809456	0.044190544	0.088381087
1.705	0.955902788	0.044097212	0.088194424
1.706	0.95599596	0.04400404	0.08800808
1.707	0.956088974	0.043911026	0.087822052
1.708	0.956181829	0.043818171	0.087636342
1.709	0.956274525	0.043725475	0.087450949
1.710	0.956367063	0.043632937	0.087265873
1.711	0.956459444	0.043540556	0.087081113
1.712	0.956551666	0.043448334	0.086896668
1.713	0.95664373	0.04335627	0.08671254
1.714	0.956735637	0.043264363	0.086528726
1.715	0.956827387	0.043172613	0.086345227
1.716	0.956918979	0.043081021	0.086162042
1.717	0.957010414	0.042989586	0.085979172
1.718	0.957101692	0.042898308	0.085796615
1.719	0.957192814	0.042807186	0.085614372
1.720	0.957283779	0.042716221	0.085432442
1.721	0.957374588	0.042625412	0.085250824
1.722	0.957465241	0.042534759	0.085069518
1.723	0.957555737	0.042444263	0.084888525
1.724	0.957646078	0.042353922	0.084707843
1.725	0.957736264	0.042263736	0.084527473
1.726	0.957826294	0.042173706	0.084347413
1.727	0.957916168	0.042083832	0.084167663
1.728	0.958005888	0.041994112	0.083988224
1.729	0.958095452	0.041904548	0.083809095
1.730	0.958184862	0.041815138	0.083630275
1.731	0.958274118	0.041725882	0.083451764
1.732	0.958363219	0.041636781	0.083273562
1.733	0.958452166	0.041547834	0.083095669
1.734	0.958540958	0.041459042	0.082918083
1.735	0.958629597	0.041370403	0.082740805
1.736	0.958718083	0.041281917	0.082563835
1.737	0.958806415	0.041193585	0.082387171
1.738	0.958894593	0.041105407	0.082210814
1.739	0.958982619	0.041017381	0.082034763
1.740	0.959070491	0.040929509	0.081859018
1.741	0.959158211	0.040841789	0.081683579
1.742	0.959245778	0.040754222	0.081508444
1.743	0.959333193	0.040666807	0.081333615
1.744	0.959420455	0.040579545	0.08115909
1.745	0.959507566	0.040492434	0.080984869
1.746	0.959594524	0.040405476	0.080810952
1.747	0.959681331	0.040318669	0.080637338
1.748	0.959767986	0.040232014	0.080464027
1.749	0.95985449	0.04014551	0.080291019
1.750	0.959940843	0.040059157	0.080118314
1.751	0.960027045	0.039972955	0.07994591
1.752	0.960113096	0.039886904	0.079773808
